,title,text
513,room_holiday_inn_london.txt.data,Bathroom also was very clean with no smell of chemistry .
514,room_holiday_inn_london.txt.data,"They also have a great room service menu and was surprised at the big portions and quality of the food, great to get a bit in your room after a night on the town ."
515,room_holiday_inn_london.txt.data,"The room was tiny, and the heater didn't work properly, The staff if great ."
516,room_holiday_inn_london.txt.data,"It is a great location, the rooms are a bit basic, but clean and we actually got a pretty good view this time ."
517,room_holiday_inn_london.txt.data,"Let's face it, just because the hotel is 4 star does NOT mean your room will be, but this really isn't too bad ."
518,room_holiday_inn_london.txt.data,"The room also had a fridge which is great to store orange juice and anything else you might need, but the fridge really could have used a good scrubbing !"
519,room_holiday_inn_london.txt.data,"On the plus side, the staff in the breakfast room was wonderful and friendly, as was the fine waitress the one night we had dessert at the ground, floor restaurant ."
520,room_holiday_inn_london.txt.data,"We  upgraded  our room from a standard to an excutive room for and extra 175 pounds   and got a room that was maybe 150 sq ft, the bathroom was tiny and had a pocket door that was heavy and hard to close, the whole room needed to be updated ."
521,room_holiday_inn_london.txt.data,When we tried to use a phone card from our room it would not work so I asked the front dest to help me and was told they couldn't really !
522,room_holiday_inn_london.txt.data,Our room was small and the wooden furniture was badly chipped and marked .
523,room_holiday_inn_london.txt.data,"I was 'upgraded' to a room that wasn't stunning or large ,  hate to think what regular room is like ."
524,room_holiday_inn_london.txt.data,"Not too easy to find rooms for more than two people in London unless you compromise on a few things, such as cost, location etc ."
525,room_holiday_inn_london.txt.data,We had an executive room and was disappointed to find that the extra bed was not done up and we had to call housekeeping to fold down the metal bed .
526,room_holiday_inn_london.txt.data,The room   was very nice with a king size bed and a full size double sofa bed which was very comfortable and easy to use .
527,room_holiday_inn_london.txt.data,"I ordered room service one night, and the food was delightful, and the service was fast and friendly ."
528,room_holiday_inn_london.txt.data,"I really cannot comment on the rate because we had a package deal for the entire trip, and I don't have a clue what our room rate was ."
529,room_holiday_inn_london.txt.data,Our room was small but tasteful .
530,room_holiday_inn_london.txt.data,"I do wish they had double rooms with double beds, but I was so exhausted when I went to be, I don't believe I even turned over, so I managed with the twin bed just fine ."
531,room_holiday_inn_london.txt.data,The rooms are quite small but everything we needed was there .
532,room_holiday_inn_london.txt.data,"The refrigerator did not work, and when we asked about it were informed that a refrigerator did not come with our room, even though it was in the room ."
533,room_holiday_inn_london.txt.data,After realizing that the room was 'Smoking  we went downstairs to change rooms and they told us the entire hotel was booked .
534,room_holiday_inn_london.txt.data,The hotel room was very clean and the cleaning staff and breakfast staff were very attentive .
535,room_holiday_inn_london.txt.data,"Check, in was simple, and we made our way to the room in an elevator lift that whisked us up to the 20th floor in a matter of seconds ."
536,room_holiday_inn_london.txt.data,"The room was clean, organized, and provided a great view of London ."
537,room_holiday_inn_london.txt.data,"The breakfast room is  cattle market  like with queues for tables and at the servery, and we were led to tables that werent free more than onceThe decor is also fairly dated, with a 1970s feel to some of the public areas ,  the lounge bar has the ability to be good but is often used as a waiting area by people, occupying tables without having a drink, and doesnt work as some bars in lobby areas do at other hotels ,  the main bar is like a pub, and doesnt feel like part of the hotel ."
538,room_holiday_inn_london.txt.data,We requested a room on a high floor before we left and this wish was granted with a 15th floor room with a view for miles it was great !
539,room_holiday_inn_london.txt.data,"The room size was as expected, bigger then hotels in south beach, yet smaller then some resorts in the caribbean ,  however that being said, the room size is more than enough and we had several pieces of luggage in the room ."
540,room_holiday_inn_london.txt.data,"Standard rooms in this hotel fall far short of usual London four, star standard ,  they are small, have no safe, pants press or other amenities usually provided ."
541,room_holiday_inn_london.txt.data,The room was nice size with a small but adequate bathroom .
542,room_holiday_inn_london.txt.data,"The room was clean, the bathroom large enough, and I had a choice of pillows ."
543,room_holiday_inn_london.txt.data,"If I had paid more than $100 for my room, I would have been disappointed ."
544,room_holiday_inn_london.txt.data,My husband and I stayed in one of their suites a few years ago over Christmas and the only complaint I had about it was that the sofa in the living room of the suite was as hard as a rock .
545,room_holiday_inn_london.txt.data,"check, in was quick, staff was helpful and rooms were clean  just to be very picky on details, restroom looked like it might have needed some refurbishment sometimes in the near future and also there wasn't actually much spare space in the room, but I assume it wouldn't have been much better in other hotels in London ."
546,room_holiday_inn_london.txt.data,"Talking about food, something worth noticing is that there was a fridge in the room, but it was completely reserved for the mini, bar service beverages, which completely filled it ."
547,room_holiday_inn_london.txt.data,We were able to find an internet deal and got a double room for about 100� night   and I'd definitely suggest you to immediately book this hotel if you're lucky to find some similar offer .
548,room_holiday_inn_london.txt.data,"Check in was very easy, we we happy to learn that our room was ready at 11am and they up graded our room ."
549,room_holiday_inn_london.txt.data,"If this is your first time to the UK and you travel a lot in the US, the room size is small ."
550,room_holiday_inn_london.txt.data,"The room is very clean and modern, everyday it was cleaned and fresh towels were given even when we didnt put them on the floor ."
551,room_holiday_inn_london.txt.data,"The lobby was absolutely heaving when I arrived, mostly tourists but some airline crew too, The room was small, and the tv was too ."
552,room_holiday_inn_london.txt.data,"The bathroom was also tiny, and the water pressure abysmally low ."
553,room_holiday_inn_london.txt.data,"Bed was comfortable, but the room was very hot, even with the window open ."
554,room_holiday_inn_london.txt.data,30 to find our room was ready and the receptionist very helpful and friendly and my special requests had been noted and acted on .
555,room_holiday_inn_london.txt.data,The room itself was clean but very dated think early '90s blue and yellow with pine !
556,room_holiday_inn_london.txt.data,"But, the room was bright and airy and a decent size ."
557,room_holiday_inn_london.txt.data,When I tried to check in early the receptionist persuaded me to purchase an 'upgrade' to an executive room as that was available but the regular room that I booked wasn't .
558,room_holiday_inn_london.txt.data,"Tiny room, dated furniture, the dirt from my shoes wasn't removed by the cleaners during my stay ."
559,room_holiday_inn_london.txt.data,The room was a little smaller than typical US hotels but very comfortable .
560,room_holiday_inn_london.txt.data,"Staff were very pleasant , especially the breakfast staff  Rooms were not particularly spacious but were clean and adequate, bathroom was modern but shower was not very powerful ."
561,room_holiday_inn_london.txt.data,"When I finally got my turn she said four words to me,  name   sorry  I spelt out my name  credit card  I did think for a moment that she might say  Pin  or tell me my room number but obviously i wasnt worth the effort ."
562,room_holiday_inn_london.txt.data,"The room was a bog standard room, poorly lit with no light on the desk or indeed within 6 feet of it, a noisy aircon heater and a tv that you cant see from the sofa, you have to sit on the bed ."
563,room_holiday_inn_london.txt.data,"Room service is expensive but good, the food was delivered hot and was tasty but was chosen from the current uninspired Holiday Inn room service menu, when I ordered a �6 ."
564,room_holiday_inn_london.txt.data,", but after I called room service it was promptly fixed ."
565,room_holiday_inn_london.txt.data,The room was spacious and clean and the bed comfotable with the option to choose from 5 or 6 different kind of pillows depending on your needs or allergies etc .
566,room_holiday_inn_london.txt.data,"The website offers a standard room for less money, but we were told by the hotel that the only way to be guaranteed a non, smoking room was to upgrade to a King, so we paid extra ."
567,room_holiday_inn_london.txt.data,"Let me just say that the bed was king size, but the room was tiny and the bed took up most of it ."
568,room_holiday_inn_london.txt.data,"It was clean, but the room was rather tired looking and needed to be updated badly ."
569,room_holiday_inn_london.txt.data,People are saying the rooms are small but one I was in was very much the Holiday inn standard size room and was in good condition .
570,room_holiday_inn_london.txt.data,View was excellent from the room although weather was terrible during my stay .
571,room_holiday_inn_london.txt.data,The rooms are very small and can feel kind of cramped when changing and stuff is on the bed .
572,room_holiday_inn_london.txt.data,"It was 15 pounds a day for in, room wired access or otherwise you had to buy a BT OpenZone card for 6 pounds for 1 ."
573,room_holiday_inn_london.txt.data,"Our room ,  and the hotel generally ,  was dated, looking a bit tired ."
574,room_holiday_inn_london.txt.data,"we ask for the room 10 minutes before check, in time and the room wasn't ready ."
575,room_holiday_inn_london.txt.data,We had a renovated room and it was really lovely and clean .
576,room_holiday_inn_london.txt.data,"Now my room was clean, comfortable and the equipment all worked as it should but if this was an executive room then I would hate to have stayed in a standard room ."
577,room_holiday_inn_london.txt.data,"Our rooms weren't ready when we arrived  , which was fine  but they also weren't ready for hours after the official check, in time ."
578,room_holiday_inn_london.txt.data,"We also requested a room change, but for some reason this never worked out, but then again, we weren't in the room for much time as we were out sight, seeing ."
579,room_holiday_inn_london.txt.data,"Mind you, hotel rooms in Europe are smaller than in the States, but this room was MORE than enough room for the two of us !"
580,room_holiday_inn_london.txt.data,"Room was an Executive Club floor room and was larger than average for a London Holiday Inn, well laid out and everything worked !"
581,room_holiday_inn_london.txt.data,Our room was on the 12th floor .
582,room_holiday_inn_london.txt.data,"I had pre booked my room through the priority club, I'm a platinum member and on checking in the reception told me their was only a twin room left ."
583,room_holiday_inn_london.txt.data,"The room was that bad, I did not even unpack ."
584,room_holiday_inn_london.txt.data,"Complaining again to reception got me a double room, which they said at check in was not available ."
585,room_holiday_inn_london.txt.data,"The room was basic but cold, the heating system did not work at all ."
586,room_holiday_inn_london.txt.data,"Our room   was very comfortable, cosy and most importantly very clean ."
587,room_holiday_inn_london.txt.data,Rooms were cleaned every day without fail and toiletries and coffee sachets etc replenished .
588,room_holiday_inn_london.txt.data,Rooms are clean and good size by English standards .
589,room_holiday_inn_london.txt.data,"The room size is actually not bad ,  in fact, it is larger than the room I stayed at the Holiday Inn Regents Park 6 months ago ."
590,room_holiday_inn_london.txt.data,The major downside of my room is it faces Cromwell Road and also an exposed section of the Underground   .
591,room_holiday_inn_london.txt.data,"The room has a small fridge, which is a bit cold, but is in desparate need of defrosting ."
592,room_holiday_inn_london.txt.data,"However, no in, room safe which is a bit disappointing ."
593,room_holiday_inn_london.txt.data,Bathroom is a bit small but acceptable .
594,room_holiday_inn_london.txt.data,"However, I'd be sure to request a room AWAY from Cromwell Rd due to the noise issue ."
595,room_holiday_inn_london.txt.data,"Room ,  clean, good size, everything you need is in the room including the coolerLocation ,  within every attractions, short walk or you can take the double decker just across the street ."
596,room_holiday_inn_london.txt.data,"the bathroom door is a slide, door as there is no room for a normal hinged door ."
597,room_holiday_inn_london.txt.data,"That said, most London rooms are small and as we were only sleeping there, it was not really a problem ."
598,room_holiday_inn_london.txt.data,"There are no ironing facilities in standard rooms but there is an ill, publicised ironing room on floor 26 ,  you'll need to ask for directions ."
599,room_holiday_inn_london.txt.data,"OK, the rooms are a bit on the small side, and it's a tad noisy generally of an evening, but what do you expect from a large hotel slap bang in the middle of one of the main arterial routes into London ?"
600,room_holiday_inn_london.txt.data,"From the time we booked Holiday Inn Forum Kensington I was overcharged some 200 GBP on the fee I was quoted and had some considerable trouble getting this rectified by Holiday Inns central booking officeWhen arriving at hotel in room safe   bar fridge as quoted were not supplied   when I questioned reception they said can't supply a safe but will send fridge up which they did, but for all the good it was with fixed thermostat the drinks we put in it would have stayed cooler outside the fridge ."
601,room_holiday_inn_london.txt.data,Bathroom looked new   was clean .
602,room_holiday_inn_london.txt.data,"Nice clean rooms, good value, and average location near a tube station, but the rooms directing towards the main street outside are all VERY noisy ."
603,room_holiday_inn_london.txt.data,"The room was immaculate, and perfect ."
604,room_holiday_inn_london.txt.data,Booked this room via Lastminute's Secret hotels and is described as an awesome Kensington hotel .
605,room_holiday_inn_london.txt.data,"Our first room was adequate, simple and clean ."
606,room_holiday_inn_london.txt.data,"The room was clean,comfortable and quiet ."
607,room_holiday_inn_london.txt.data,"No problem said the receptionist I will fast track your room so it will be available at that time, and here is the key holder with the number of your room for when you return ."
608,room_holiday_inn_london.txt.data,"15, after a lot of searching on the computer and a long wait, we were informed our family room was not ready would we take a seat and we would be called when it was available ."
609,room_holiday_inn_london.txt.data,"30 minutes later we were allocated a room,which was very small for three people, we then discoverd that the bed for my grandson had not been made up, nor was there any extra bedding in the room ."
610,room_holiday_inn_london.txt.data,"There was insufficient room for suitcases, the decor was somewhat tired and the room was not soundproof ."
611,room_holiday_inn_london.txt.data,We only had breakfasts in the hotel and were not impressed for it to be served in a room that was not really a restaurant .
612,room_holiday_inn_london.txt.data,"no standard room was available 40 minutes before announced check, in right in time 30 minutes after   ."
613,room_holiday_inn_london.txt.data,The room itself was fine for our family of three when the pull out bed for my daughter was closed but a tight squeeze when open !
614,room_holiday_inn_london.txt.data,"Still, the room was comfortable enough  and clean, although some of the fixtures and fittings were slightly worn, e ."
615,room_holiday_inn_london.txt.data,"For our purposes, the hotel was perfectly adequate ,  the location was good and the room was clean and quiet ."
616,room_holiday_inn_london.txt.data,The rooms are quite small but the problem is they really could use some renovation .
617,room_holiday_inn_london.txt.data,The rooms were extremely small however and with the couch turned into a bed it was impossible to get from the bed to the bathroom .
618,room_holiday_inn_london.txt.data,"Arrived, didn't get the room we paid for or booked ,  apparently they are allowed to do this and its in the small print !"
619,room_holiday_inn_london.txt.data,"2,  When I tried to check in 2 days later they simply gave me a single bed room where my reservation was a twin bed room when they corrected it   I went to my room it was a smoking room   I had to go back to change it they said there is no rooms available   I have to sleep the night   they will transfer me in the next day like it was my fault  !"
620,room_holiday_inn_london.txt.data,"when i told them that my room is a smoking room   I specified in my reservation that its non, smoking the employee asked me  I wonder how could you specify that    there was other incidents as well ."
621,room_holiday_inn_london.txt.data,"The bathroom was small, and water pressure was weak, but it was doable ."
622,room_holiday_inn_london.txt.data,"We arrived at the hotel 2 hours before check in, and were delighted when we were offered a free upgrade to a kingsize room, although this was a smoking room, there wasn't too bad a smell, and we just opened the windows ."
623,room_holiday_inn_london.txt.data,The room was a decent size for a London hotel room .
624,room_holiday_inn_london.txt.data,"Overall I couldn't have been more satisfied and far from assigning me a humble room because I'd booked a discounted Hotwire rate, I was given a room upgrade !"
625,room_holiday_inn_london.txt.data,"The next day, after coming back from sighseeing at around midnight, we went up to the room after seeing the queue of 8 persons waiting to see the receptionist and amazingly our keys worked and our bags were where we have left them ."
626,room_holiday_inn_london.txt.data,"Upon arrival to the room itself, we discover that we have in fact been given a disabled, non smoking room ."
627,room_holiday_inn_london.txt.data,I politely explained about my shock at being given a completely different room than what was booked !
628,room_holiday_inn_london.txt.data,"The room itself was small, though clean and well appointed with a complimentary bottle of wine and water ."
629,room_holiday_inn_london.txt.data,"Basic necessities like iron, tea kettle, multiple TV channels, safe deposit lockers, newspaper are always available in the room as standard equipment   and there are no surprises ."
630,room_holiday_inn_london.txt.data,"The rooms   toilets are of a certain size and you can settle in quickly, to start discovering the city you�re visiting ."
631,room_holiday_inn_london.txt.data,"Check, in was super, quick, the rooms was spot, on and breakfast was more than elaborate ."
632,room_holiday_inn_london.txt.data,"Our room was clean, though small, the service was great, and we would stay here again in a heartbeat !"
633,room_holiday_inn_london.txt.data,"The room was very small   but clean, modern and comfortable ."
634,room_holiday_inn_london.txt.data,"The room itself was dated and the en, suite tiny, but it did have everything you needed for a comfortable stay ."
635,room_holiday_inn_london.txt.data,The hotel room was very clean and housekeeping made up my daughter's bed five minutes after phoning reception .
636,room_holiday_inn_london.txt.data,"The room also has a fridge, which is not really a fridge, but a �cooler�, as described by staff ."
637,room_holiday_inn_london.txt.data,The bathroom is a good size .
638,room_holiday_inn_london.txt.data,When we got to the hotel the front desk clerk told us that the double room we booked is not available because their reservation centre had overbooked the hotel .
639,room_holiday_inn_london.txt.data,"She was quick to add, however, that she would be willing to give us a free upgrade to an executive room for 1 night, which would normally cost us GBP35, but for the inconvenience, she would waive this upgrade fee for the first night only ."
640,room_holiday_inn_london.txt.data,"In other words, if the room is already hot, you will not be able to cool it down unless you ask that the AC be turned on, or unless you open a window   ."
641,room_holiday_inn_london.txt.data,The room was what we were expecting .
642,room_holiday_inn_london.txt.data,Room was on 3rd floor but there was a private function in their function suite .
643,room_holiday_inn_london.txt.data,The room we booked was supposed to be an executive room .
644,room_holiday_inn_london.txt.data,"The room we were given was small, poorly funished   it had the smallest bathroom we have ever had in an hotel and the traffic noise went on from about 06 :"
645,room_holiday_inn_london.txt.data,My room was a typical London size i .
646,room_holiday_inn_london.txt.data,"My room was non, smoking and did not smell like smoke ."
647,room_holiday_inn_london.txt.data,"My room was clean, although since I only stayed one night I cannot comment about ongoing housekeeping ."
648,room_holiday_inn_london.txt.data,"Overall, I would describe the room as free of serious problems, but drab and in need of modernisation or livening up ."
649,room_holiday_inn_london.txt.data,"My bathroom was, like the room, small ."
650,room_holiday_inn_london.txt.data,"By European standards, our room was large ."
651,room_holiday_inn_london.txt.data,The room was clean and breakfast OK .
652,room_holiday_inn_london.txt.data,"When i checked in, i asked to be shown several rooms and the staff was happy to do so ."
653,room_holiday_inn_london.txt.data,"Although smokers tend to get relegated to the worst rooms  , i was happy with my 6th floor room ."
654,room_holiday_inn_london.txt.data,"We were upgraded to an Executive Room, which was fantastic , ,  double bed, lots of room, couch for extra seating ."
655,room_holiday_inn_london.txt.data,The room also had an  American outlet  which was very useful .
656,room_holiday_inn_london.txt.data,"We were very pleased with the room, and the staff was all very nice and helpful, including the concierge service ."
657,room_holiday_inn_london.txt.data,"However, if the room rates were the same and or I was using my Priority Club points I would choose the Holiday Inn Kensington across the street   ."
658,room_holiday_inn_london.txt.data,"The room was a nice size , very clean and more than adequate ."
659,room_holiday_inn_london.txt.data,Why some people moan about the size of their room is beyond me .
660,room_holiday_inn_london.txt.data,"Yes the rooms are small, but realistically, how much time do you spend in the room ?"
661,room_holiday_inn_london.txt.data,"The room I was in was ok, but the shower was terrible ."
662,room_holiday_inn_london.txt.data,The rooms are not well shielded from noise and I had folks yapping away in the corridoor practically all night .
663,room_holiday_inn_london.txt.data,"TV is placed in the room such that, if you try watching for a while, it is guaranteed that you will get stiff neck ."
664,room_holiday_inn_london.txt.data,"We booked direct on the hotel website and paid 75 pounds per room per night, which is extremely good for London and for the quality of the rooms ."
665,room_holiday_inn_london.txt.data,We had arrived early and were prepared to wait for our room however we were offered an upgrade to an executive room because our allocated room was not yet ready .
666,room_holiday_inn_london.txt.data,"The room was spacious and comfortable and came with a complementary bottle of wine, water and other refreshments ."
667,room_holiday_inn_london.txt.data,The only downside to the room is that is was very hot .
668,room_holiday_inn_london.txt.data,The room was clean and contemporary .
669,room_holiday_inn_london.txt.data,The room was actually pretty large compared to other hotel rooms I have seen in London .
670,room_holiday_inn_london.txt.data,"As expected, the room was smaller than the usual American hotel, but clean   quiet with fairly new furnishings ."
671,room_holiday_inn_london.txt.data,"The room's refrigerator allowed us to cover several breakfasts   snacks by shopping at the convenience grocery store that was also just a block away, so we skipped the hotel's breakfast ."
672,room_holiday_inn_london.txt.data,Small rooms but mine was clean and a lovelycomfy bed .
673,room_holiday_inn_london.txt.data,"I got a good deal on this stay ,  2 nights for 123 pounds room only, through the priority club  , as I was coming to stay to go to a concert celebrate my daughters 16th Birthday ."
674,room_holiday_inn_london.txt.data,"Reception, not too busy when I checked in, my room was ready ."
675,room_holiday_inn_london.txt.data,"The room was small, but there was a window that opened and good views over london although the windows could do with a good scrub !"
676,room_holiday_inn_london.txt.data,"The room was clean, and looked fine ."
677,room_holiday_inn_london.txt.data,"There is an empty fridge in the room, ours wasn't working properly, so check if yours is before going down to Waitrose Tesco for chilled items I didn't !"
678,room_holiday_inn_london.txt.data,"But the room is as I have previously mentioned rather small ,  see the photos, literally just enough room to walk between the bed and the dressing table desk, but so long as you are not intending to spend much time in there you will be OK ."
679,room_holiday_inn_london.txt.data,"Broadbadn access in the rooms is fine, but can slow down at peak times of the evening, the cost is also excessive ."
680,room_holiday_inn_london.txt.data,I have to say that the room was a bit small but not uncomfortable .
681,room_holiday_inn_london.txt.data,"00am the room was ready for us so we could take a nap to get over the jet lag and head out for an afternoon   evening of sight, seeing so we didn't lose any time due to the time difference ."
682,room_holiday_inn_london.txt.data,"The room was clean, neat and very well kept ."
683,room_holiday_inn_london.txt.data,If you are a tourist who will only be in the room to sleep and shower this is the place for you .
684,room_holiday_inn_london.txt.data,"Service was friendly, our room was on the highest floor  , but that wasn't a problem because of the lifts, and we had a great view of the city from the room ."
685,room_holiday_inn_london.txt.data,"The room was average sized, but I'm not paying to swing a cat in a hotel room ."
686,room_holiday_inn_london.txt.data,"Instead of an executive room with a king bed and a wonderful breakfast each day at the MG, this trip we paid more to stay at this Holiday Inn and definitely had fewer and less posh amenities ."
687,room_holiday_inn_london.txt.data,"We knew the rooms were small, but ours wasn't too small ."
688,room_holiday_inn_london.txt.data,Our room was always cleaned very well daily .
689,room_holiday_inn_london.txt.data,the room is just the smallest darn thing you'll ever see .
690,room_holiday_inn_london.txt.data,The room is generally spotless and the cleaning ladies do a great job of refilling all of the usual stuff .
691,room_holiday_inn_london.txt.data,The bathroom was generally spotless throughout .
692,room_holiday_inn_london.txt.data,"however the corridors to our room had a pungent smell of deep heat, walls were covered in marks and the gerenal appearance of public areas is dusty and old fashioned ."
693,room_holiday_inn_london.txt.data,the room we booked was an executive .
694,room_holiday_inn_london.txt.data,the bathroom was looking tired aswell .
695,room_holiday_inn_london.txt.data,the second room was exactly the same .
696,room_holiday_inn_london.txt.data,Room was still a small European style room .
697,room_holiday_inn_london.txt.data,The room was spotlessly clean and in good repair and also being a light sleeper i found it to be very quiet considering the hotel was so large .
698,room_holiday_inn_london.txt.data,All in all a great place to stay for a getaway break in london try and a room on a higher floor overlooking the city it is worth it !
699,room_holiday_inn_london.txt.data,"The room was as expected for a Holiday Inn, cute little fridge with lots of goodies, a teapot, comfortable beds, clean, neatly renovated bathroom, plenty of hot water, overall pleasant ."
700,room_holiday_inn_london.txt.data,"Non, smoking room and floor was actually non, smoking !"
701,room_holiday_inn_london.txt.data,"Usualy i still smell smoke from somewhere , even on the non, smoking rooms, not this time ."
702,room_holiday_inn_london.txt.data,"Our room was very clean, although a bit small  ."
703,room_holiday_inn_london.txt.data,Staff very friendly and I always worry when booking through priceline that I will get the worst rooms because the price was so good but got a great room on the 16th floor facing the London Eye .
704,room_holiday_inn_london.txt.data,"Hotel was able to give us a two bed non, smoking room which is exactly what we wanted ."
705,room_holiday_inn_london.txt.data,"Stayed here for business , first room was very small but after they changed my room it was fine ."
706,room_holiday_inn_london.txt.data,I also got a phone call in the room on the second day from a strange man asking if I had found an ear ring which was lost that day in my room .
707,room_holiday_inn_london.txt.data,"Bathroom was comparable to an average North American hotel, which means fairly big for Europe ."
708,room_holiday_inn_london.txt.data,"My room was clean with tea and coffee making facilities, but there was wallpaper coming away from the walls and there was no cover on the bed, simply a duvet in a white sheet ."
709,room_holiday_inn_london.txt.data,I originally asked for a room above the 10th floor looking over London but that side of the hotel was fully booked so got and upgrade to an executive room .
710,room_holiday_inn_london.txt.data,"The room was still small with barely enough room between the bed and dressing table but it did have a sofa and complementary half bottle of wine, fruit juice, water, and chocolate bar at the hotels prices this would of cost of over �20 ,  Chocolate bar is �3 ."
711,room_holiday_inn_london.txt.data,I was booked into the same room as the one I complained about last time and the TV is still not fixed !
712,room_holiday_inn_london.txt.data,"Upon returning to the room after the false alarm, he was nowhere to be seen, so I connected the TV up and put the trolley outside the room ."
713,room_holiday_inn_london.txt.data,An ok Hotel if you get a room at a discounted rate .
714,room_holiday_inn_london.txt.data,"The hotel itself is in need of an upgrade, its getting a bit tired, but saying that, the room was clean ."
715,room_holiday_inn_london.txt.data,"The room was on the small side, but had a great view of North London   ."
716,room_holiday_inn_london.txt.data,"The bathroom was ok, however there seemed to be a lack of water pressure, so the shower was a kin to standing under a tap ."
717,room_holiday_inn_london.txt.data,"The bathroom is bright and clean, with a modern tub and good water pressure ."
718,room_holiday_inn_london.txt.data,As a priority club member I expected to have a decent room but this was not the case .
719,room_holiday_inn_london.txt.data,The room was extremely small .
720,room_holiday_inn_london.txt.data,Room was small but adequate as I basically used the room to sleep in .
721,room_holiday_inn_london.txt.data,"I appreciate that we had a large room so it's difficult for me to comment on comfort of the standard room's, however, the mentality we have is we'd rather spend time exploring, so the size of the room isn't necessarily important ."
722,room_holiday_inn_london.txt.data,"The rooms were all modern although for an Executive Room all you basically get extra is a bottle of water, orange juice and robe   ."
723,room_holiday_inn_london.txt.data,"Our room was more than comfortable for two but when me made up the third bed the room was incredibly cramped ,  then again this is Central London  !"
724,room_holiday_inn_london.txt.data,"Another word of warning when booking through the Holiday Inn website ,  VAT was NOT included in the price at the time of booking until you actually processed the booking and paid for the room ,  this is apparently now normal for many London hotels which I'd never experienced before ,  we ended up paying �17 more per night than I'd expected ."
725,room_holiday_inn_london.txt.data,"Yes, the standard rooms are small for two people   and, yes, they seem to have a lot of trainee staff at the front desk, who struggle sometimes with the language, and yes some of the rooms are affected by traffic noise, but for a good location and a no, frills room provider, it is hard to beat ."
726,room_holiday_inn_london.txt.data,it was very hard to move around the room when the sofa bed was pulled out   as another reviewer said you'd have to crawl to move around  .
727,room_holiday_inn_london.txt.data,"The rooms that overlook the railway lines can be a little noisy, otherwise I haven't been disturbed by external noise ."
728,room_holiday_inn_london.txt.data,The bathroom was modest in size and had a tub .
729,room_holiday_inn_london.txt.data,The decor of the hotel and the rooms looks cheapand not worth the money I was paying .
730,room_holiday_inn_london.txt.data,"Our room was clean, spacious and smart ."
731,room_holiday_inn_london.txt.data,Two people couldn't walk within the room at the same time but I guess that is a problem with most hotels in Europe .
732,room_holiday_inn_london.txt.data,"About the hotel, the first room given to us was having stained and patchy carpet and the duvet was also stained ."
733,room_holiday_inn_london.txt.data,"The second room's phone did not work, whicch was again changed immediately after reporting ."
734,room_holiday_inn_london.txt.data,The rooms have never disappointed and the food is always nice .
735,room_holiday_inn_london.txt.data,We stayed at the Holiday Inn for about a week and the room was clean and quiet .
736,room_holiday_inn_london.txt.data,"Yes, the rooms are small but most hotel rooms are small in Europe so this was not a surprise ."
737,room_holiday_inn_london.txt.data,"The bathroom is tiny but at least there is a bathroom attached to the room  in a lot of hotels that I looked at online in the same price range, bathrooms were not en suite ."
738,room_holiday_inn_london.txt.data,"Despite its size, and the fact that there are over 20 floors of bedrooms, lift service was never slow, and the breakfast operation   is exceptionally well, managed ."
739,room_holiday_inn_london.txt.data,"Check in was prompt, and the room clean and tidy, a bit small, but this is central London ."
740,room_holiday_inn_london.txt.data,"The room is very small, which is fairly typical for London ."
741,room_holiday_inn_london.txt.data,The room was small but not overly so .
742,room_holiday_inn_london.txt.data,"The rooms are not huge but very clean and quiet, the view from our room was fabulous, and was very bright and cheerful ."
743,room_holiday_inn_london.txt.data,Room wasn't luxurious but did exactly what we wanted in that it was clean and had a comfy bed !
744,room_holiday_inn_london.txt.data,Room was clean and bathroom was compact and modern .
745,room_holiday_inn_london.txt.data,"The room itself was very clean, the bathroom was small but immaculate ."
746,room_holiday_inn_london.txt.data,"The luggage facility was superb too, we had no problems in checking out of the room and leaving our luggage which was securely labelled and organised, for no extra cost ."
747,room_holiday_inn_london.txt.data,"We booked the room as a triple, and were pleasantly surprised to find three single beds, rather than a double and a sofa bed ."
748,room_holiday_inn_london.txt.data,The room was generally clean .
749,room_holiday_inn_london.txt.data,"The bathroom was adequate, and was cleaned each day ."
750,room_holiday_inn_london.txt.data,"The room was OK, ish, Great view as any other building with 20"
751,room_holiday_inn_london.txt.data,Instead of Mini Bar my room had just the hole where it normally is placed and some hanging cables .
752,room_holiday_inn_london.txt.data,"The room cost GBP245 per night   and the room was very basic, small tv, too soft mattress ie ."
753,room_holiday_inn_london.txt.data,"Plus, the bathroom is a good size ."
754,room_holiday_inn_london.txt.data,The rooms are very clean and come with a mini fridge that is empty and can be filled upon request .
755,room_holiday_inn_london.txt.data,The room was good and functional .
756,room_holiday_inn_london.txt.data,People asked to be changed rooms all the time and this was not my first time staying in hotels .
757,room_holiday_inn_london.txt.data,The service at the breakfast room was ok .
758,room_holiday_inn_london.txt.data,"Overall, we found the hotel only good for location and decent room if somewhat cold just like the weather was in London then ."
759,room_holiday_inn_london.txt.data,The room was very clean and was quite big for a London hotel room .
760,room_holiday_inn_london.txt.data,"The room was clean and , by London standards, decently sized ."
761,room_holiday_inn_london.txt.data,Stayed in room 516 right at the end of the corridor was next to a services room from which there was a constant generator   fan noise .
762,room_holiday_inn_london.txt.data,"This noise could be heard inside the room and was irritating ,  the television had to be turned up to be heard and so on ."
763,room_holiday_inn_london.txt.data,"Otherwise the room was fine for one, but was rather compact and would have been too cramped for two people ."
